DATAFLOW,LAST UPDATE,freq,stk_flow,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2022-08,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2022-09,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2022-10,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2022-11,84,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2022-12,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-01,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-02,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-03,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-04,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-05,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-06,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-07,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-08,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-09,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-10,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-11,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2023-12,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-01,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-02,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-03,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-04,93.065,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-05,94.143,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-06,89.522,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-07,94.008,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-08,94.007,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-09,91.363,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-10,92.822,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-11,94.002,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2024-12,94.000,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2025-01,94.099,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Lithuania,2025-02,93.962,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-01,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-02,89,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-03,89,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-04,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-05,101,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-06,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-07,98,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-08,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-09,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-10,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-11,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2013-12,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-01,87,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-02,87,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-03,90,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-04,87,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-05,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-06,84,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-07,82,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-08,83,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-09,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-10,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-11,86,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2014-12,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-01,83,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-02,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-03,85,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-04,88,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-05,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-06,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-07,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-08,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-09,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-10,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-11,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2015-12,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-01,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-02,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-03,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-04,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-05,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-06,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-07,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-08,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-09,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-10,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-11,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2016-12,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-01,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-02,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-03,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-04,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-05,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-06,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-07,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-08,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-09,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-10,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-11,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2017-12,96,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-01,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-02,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-03,97,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-04,98,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-05,98,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-06,98,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-07,89,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-08,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-09,95,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-10,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-11,94,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2018-12,94,p,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2019-01,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2019-02,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2019-03,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2019-04,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2019-05,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2019-06,93,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2019-07,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2019-08,91,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2019-09,92,,
ESTAT:NRG_STK_OEM(1.0),07/05/25 23:00:00,Monthly,Emergency Stocks held by the MS in accordance with the EU Directive (in Days Equivalent),Number,Luxembourg,2019-10,92,,
